[Wed Dec 13 22:28:11.457246 2017] [:error] [pid 10146] [client 127.0.0.1:41398] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 127, referer: http://booking.local/index.php?month=3$day=12
[Wed Dec 13 22:28:11.457311 2017] [:error] [pid 10146] [client 127.0.0.1:41398] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 149, referer: http://booking.local/index.php?month=3$day=12
[Wed Dec 13 22:28:13.048715 2017] [:error] [pid 10146] [client 127.0.0.1:41398] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 127, referer: http://booking.local/index.php?month=2$day=12
[Wed Dec 13 22:28:13.048815 2017] [:error] [pid 10146] [client 127.0.0.1:41398] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 149, referer: http://booking.local/index.php?month=2$day=12
[Wed Dec 13 22:28:15.215376 2017] [:error] [pid 10146] [client 127.0.0.1:41398] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 127, referer: http://booking.local/index.php?month=1$day=12
[Wed Dec 13 22:28:15.215439 2017] [:error] [pid 10146] [client 127.0.0.1:41398] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 149, referer: http://booking.local/index.php?month=1$day=12
[Wed Dec 13 22:28:16.504990 2017] [:error] [pid 10086] [client 127.0.0.1:41400] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 127, referer: http://booking.local/index.php?month=12$day=12
[Wed Dec 13 22:28:16.505041 2017] [:error] [pid 10086] [client 127.0.0.1:41400] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 149, referer: http://booking.local/index.php?month=12$day=12
[Wed Dec 13 22:28:18.599607 2017] [:error] [pid 10146] [client 127.0.0.1:41398] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 127, referer: http://booking.local/index.php?month=11$day=12
[Wed Dec 13 22:28:18.599740 2017] [:error] [pid 10146] [client 127.0.0.1:41398] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 149, referer: http://booking.local/index.php?month=11$day=12
[Wed Dec 13 22:28:19.167048 2017] [:error] [pid 10146] [client 127.0.0.1:41398] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 127, referer: http://booking.local/index.php?month=10$day=12
[Wed Dec 13 22:28:19.167114 2017] [:error] [pid 10146] [client 127.0.0.1:41398] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 149, referer: http://booking.local/index.php?month=10$day=12
[Wed Dec 13 22:28:19.499895 2017] [:error] [pid 10086] [client 127.0.0.1:41400] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 127, referer: http://booking.local/index.php?month=9$day=12
[Wed Dec 13 22:28:19.499957 2017] [:error] [pid 10086] [client 127.0.0.1:41400] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 149, referer: http://booking.local/index.php?month=9$day=12
[Wed Dec 13 22:28:19.819766 2017] [:error] [pid 10146] [client 127.0.0.1:41398] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 127, referer: http://booking.local/index.php?month=8$day=12
[Wed Dec 13 22:28:19.819935 2017] [:error] [pid 10146] [client 127.0.0.1:41398] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 149, referer: http://booking.local/index.php?month=8$day=12
[Wed Dec 13 22:28:20.133463 2017] [:error] [pid 10086] [client 127.0.0.1:41400] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 127, referer: http://booking.local/index.php?month=7$day=12
[Wed Dec 13 22:28:20.133517 2017] [:error] [pid 10086] [client 127.0.0.1:41400] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 149, referer: http://booking.local/index.php?month=7$day=12
[Wed Dec 13 22:28:20.331117 2017] [:error] [pid 10146] [client 127.0.0.1:41398] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 127, referer: http://booking.local/index.php?month=6$day=12
[Wed Dec 13 22:28:20.331163 2017] [:error] [pid 10146] [client 127.0.0.1:41398] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 149, referer: http://booking.local/index.php?month=6$day=12
